Layer,Elno,Text,Vnflag,Angle,RecordType,DataType,DataKind
"8131","08ND682-8131-0031",協同組合,"0","0",E7,注記,"4"
"8131","08ND682-8131-0032",三鋼商会,"0","0",E7,注記,"4"
"8131","08ND682-8131-0033",ピアノ運送,"0","0",E7,注記,"4"
"8131","08ND682-8131-0034",高山木工,"0","0",E7,注記,"4"
"8131","08ND682-8131-0035",清水港木材産業,"0","0",E7,注記,"4"
"8131","08ND682-8131-0036",エコリサイクルチーム,"0","0",E7,注記,"4"
"8131","08ND682-8131-0037",スポーツ交流センター,"0","0",E7,注記,"4"
"8131","08ND682-8131-0038",尾関商店生コン工場,"0","0",E7,注記,"4"
"8131","08ND682-8131-0039",トージツ,"0","0",E7,注記,"4"
"8131","08ND682-8131-0040",佐口神社,"0","0",E7,注記,"4"
"8131","08ND682-8131-0041",橋本精機,"0","0",E7,注記,"4"
"8131","08ND682-8131-0042",特別養護老人ホーム有度の里,"0","0",E7,注記,"4"
"8131","08ND682-8131-0043",丸福材木店,"0","0",E7,注記,"4"
"8131","08ND682-8131-0044",清水港木材産業協同組合,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0045",長崎新田自治会館,"0","0",E7,注記,"4"
"8131","08ND682-8131-0046",静岡工機,"0","0",E7,注記,"4"
"8131","08ND682-8131-0047",不二化成品,"0","0",E7,注記,"4"
"8131","08ND682-8131-0048",イハラ紙器,"0","0",E7,注記,"4"
"8131","08ND682-8131-0049",富士見工場,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0050",スター精密,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0051",富士宇部,"0","0",E7,注記,"4"
"8131","08ND682-8131-0052",静岡工場,"0","0",E7,注記,"4"
"8131","08ND682-8131-0053",イワタ,"0","0",E7,注記,"4"
"8131","08ND682-8131-0054",スター精密,"0","0",E7,注記,"4"
"8131","08ND682-8131-0055",庵原工場,"0","0",E7,注記,"4"
"8131","08ND682-8131-0056",東明寺,"0","0",E7,注記,"4"
"8131","08ND682-8131-0057",長崎神社,"0","0",E7,注記,"4"
"8131","08ND682-8131-0058",ホクセイ,"0","0",E7,注記,"4"
"8131","08ND682-8131-0059",ミツワ,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0060",長崎自治会館,"0","0",E7,注記,"4"
"8131","08ND682-8131-0061",教福寺,"0","0",E7,注記,"4"
"8131","08ND682-8131-0062",神谷木材,"0","0",E7,注記,"4"
"8131","08ND682-8131-0063",井上金属,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0064",保育園,"0","0",E7,注記,"4"
"8131","08ND682-8131-0065",有度北,"0","0",E7,注記,"4"
"8131","08ND682-8131-0066",清水,"0","0",E7,注記,"4"
"8131","08ND682-8131-0067",協同組合プレカット,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0068",清水港木材産業,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0069",長崎支店,"0","0",E7,注記,"4"
"8131","08ND682-8131-0070",大内老人生がいセンター,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0071",大内自治会館,"0","0",E7,注記,"4"
"8131","08ND682-8131-0072",斉藤木材,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0073",静岡チップ工業,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0074",モクサンプレカット,"0","0",E7,注記,"4"
"8131","08ND682-8131-0075",渡辺製材,"0","0",E7,注記,"4"
"8131","08ND682-8131-0076",静岡電装,"0","0",E7,注記,"4"
"8131","08ND682-8131-0077",静岡チップ工業,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0078",工業,"0","0",E7,注記,"4"
"8131","08ND682-8131-0079",天白神社,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0080",小泉チップ,"0","0",E7,注記,"4"
"8131","08ND682-8131-0081",フジケン,"0","0",E7,注記,"4"
"8131","08ND682-8131-0082",牛ヶ谷会館,"0","0",E7,注記,"4"
"8131","08ND682-8131-0083",清水東海,"0","0",E7,注記,"4"
"8131","08ND682-8131-0084",トップ,"0","0",E7,注記,"4"
"8131","08ND682-8131-0085",桃林寺,"0","0",E7,注記,"4"
"8131","08ND682-8131-0086",静岡店,"0","0",E7,注記,"4"
"8131","08ND682-8131-0087",佐川急便,"0","0",E7,注記,"4"
"8131","08ND682-8131-0088",梶原堂老人憩の家,"0","0",E7,注記,"4"
"8131","08ND682-8131-0089",静岡トヨペット,"0","0",E7,注記,"4"
"8131","08ND682-8131-0090",静岡電装,"0","0",E7,注記,"4"
"8131","08ND682-8131-0091",鳥坂東自治会館,"0","0",E7,注記,"4"
"8131","08ND682-8131-0092",丸徳運送,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0093",浅間神社,"0","0",E7,注記,"4"
"8131","08ND682-8131-0094",妙立寺,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0095",鳥坂自治会館,"0","0",E7,注記,"4"
"8131","08ND682-8131-0096",誠成公倫,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0097",ガステックサービス,"0","0",E7,注記,"4"
"8131","08ND682-8131-0098",食鮮館,"0","0",E7,注記,"4"
"8131","08ND682-8131-0099",タイヨー,"0","0",E7,注記,"4"
"8131","08ND682-8131-0100",ＪＡしみず,"0","0",E7,注記,"4"
"8131","08ND682-8131-0101",長崎物流センター,"0","0",E7,注記,"4"
"8131","08ND682-8131-0102",鈴与,"0","0",E7,注記,"4"
"8131","08ND682-8131-0103",長崎新田,"0","0",E7,注記,"4"
"8131","08ND682-8131-0104",有度地域包括支援センター,"0","0",E7,注記,"4"
"8131","08ND682-8131-0105",清水港木材産業協同組合,"0","0",E7,注記,"4"
"8131","08ND682-8131-0106",天竜製材,"0","0",E7,注記,"4"
"8131","08ND682-8131-0107",福山通運,"0","0",E7,注記,"4"
"8131","08ND682-8131-0108",北静木材,"0","0",E7,注記,"4"
"8131","08ND682-8131-0109",レスト,"0","0",E7,注記,"4"
"8131","08ND682-8131-0110",プラットホーム,"0","0",E7,注記,"4"
"8131","08ND682-8131-0111",清水長崎センター,"0","0",E7,注記,"4"
"8131","08ND682-8131-0112",堀込自治会館,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0113",別館,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0114",第一アパート,"0","0",E7,注記,"4"
"8131","08ND682-8131-0115",山北製作所,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0116",本社工場,"1","-90",E7,注記,"4"
"8131","08ND682-8131-0117",駿河精機,"0","0",E7,注記,"4"
"8131","08ND682-8131-0118",タカギデンキ,"0","0",E7,注記,"4"
"8131","08ND682-8131-0119",フレスポ静岡,"1","-90",E7,注記,"4"
"8151","08ND682-8151-0001",大内川,"0","33",E7,注記,"4"
"8151","08ND682-8151-0002",四方沢川,"0","2",E7,注記,"4"
"8151","08ND682-8151-0003",塩田川,"0","-26",E7,注記,"4"
"8151","08ND682-8151-0004",軒の川,"0","39",E7,注記,"4"
"8151","08ND682-8151-0005",大内下池,"0","0",E7,注記,"4"
"8151","08ND682-8151-0006",四方沢川,"0","-51",E7,注記,"4"
"8151","08ND682-8151-0007",薬師沢,"0","-51",E7,注記,"4"
"8151","08ND682-8151-0008",有度川,"0","32",E7,注記,"4"
"8151","08ND682-8151-0009",巴川,"0","20",E7,注記,"4"
"8151","08ND682-8151-0010",大内観音沢,"0","-49",E7,注記,"4"
"8151","08ND682-8151-0011",塔,"0","46",E7,注記,"4"
"8151","08ND682-8151-0012",中ノ谷川,"1","-89",E7,注記,"4"
"8151","08ND682-8151-0013",庚,"0","29",E7,注記,"4"
"8151","08ND682-8151-0014",楠新田都市下水路,"1","-56",E7,注記,"4"
"8151","08ND682-8151-0015",有度川,"1","-118",E7,注記,"4"
"8151","08ND682-8151-0016",矢崎川,"0","47",E7,注記,"4"
"8151","08ND682-8151-0017",妙立,"0","-52",E7,注記,"4"
"8151","08ND682-8151-0018",寺川,"0","-34",E7,注記,"4"
"8151","08ND682-8151-0019",東ノ谷川,"1","-46",E7,注記,"4"
"8151","08ND682-8151-0020",大内遊水池,"0","0",E7,注記,"4"
"8151","08ND682-8151-0021",大内上池,"0","0",E7,注記,"4"
"8151","08ND682-8151-0022",中,"0","-13",E7,注記,"4"
"8151","08ND682-8151-0023",ノ,"0","-13",E7,注記,"4"
"8151","08ND682-8151-0024",谷,"0","-13",E7,注記,"4"
"8151","08ND682-8151-0025",川,"0","-13",E7,注記,"4"
"8151","08ND682-8151-0026",申,"0","33",E7,注記,"4"
"8151","08ND682-8151-0027",沢,"0","42",E7,注記,"4"
"8151","08ND682-8151-0028",中の谷沢,"0","-28",E7,注記,"4"
"8162","08ND682-8162-0001",能島親水公園,"1","-90",E7,注記,"4"
"8162","08ND682-8162-0002",高部みずべ公園,"0","0",E7,注記,"4"
"8162","08ND682-8162-0003",押切公園,"0","0",E7,注記,"4"
"8162","08ND682-8162-0004",長崎新田スポーツ広場,"0","0",E7,注記,"4"
"8162","08ND682-8162-0005",公園,"1","-90",E7,注記,"4"
"8162","08ND682-8162-0006",テニスコート,"0","0",E7,注記,"4"
"8162","08ND682-8162-0007",大内公園,"0","0",E7,注記,"4"
"8162","08ND682-8162-0008",清水港木材団地,"0","0",E7,注記,"4"
"8162","08ND682-8162-0009",鳥坂東公園,"1","-90",E7,注記,"4"
"8162","08ND682-8162-0010",グラウンド,"0","0",E7,注記,"4"
"7101","08ND683-7101-0269","10","0","-57",E7,注記,"4"
"7101","08ND683-7101-0270","10","0","-10",E7,注記,"4"
"7101","08ND683-7101-0271","20","0","10",E7,注記,"4"
"7101","08ND683-7101-0272","10","0","28",E7,注記,"4"
"7101","08ND683-7101-0273","10","0","47",E7,注記,"4"
"7101","08ND683-7101-0274","10","0","29",E7,注記,"4"
"7101","08ND683-7101-0275","10","0","16",E7,注記,"4"
"7102","08ND683-7102-0488","8","0","-67",E7,注記,"4"
"7102","08ND683-7102-0489","8","0","-64",E7,注記,"4"
"7102","08ND683-7102-0490","8","0","8",E7,注記,"4"
"7102","08ND683-7102-0491","8","0","40",E7,注記,"4"
"7102","08ND683-7102-0492","14","0","15",E7,注記,"4"
"7102","08ND683-7102-0493","14","0","-42",E7,注記,"4"
"7102","08ND683-7102-0494","12","0","-47",E7,注記,"4"
"7102","08ND683-7102-0495","12","0","27",E7,注記,"4"
"7102","08ND683-7102-0496","18","0","-81",E7,注記,"4"
"7102","08ND683-7102-0497","14","0","-47",E7,注記,"4"
"7301","08ND683-7301-0001","10.4","0","0",E7,注記,"4"
"7301","08ND683-7301-0003","14.6","0","0",E7,注記,"4"
"7311","08ND683-7311-0001","8.1","0","0",E7,注記,"4"
"7311","08ND683-7311-0002","8.2","0","0",E7,注記,"4"
"7311","08ND683-7311-0003","10.2","0","0",E7,注記,"4"
"7311","08ND683-7311-0004","10.5","0","0",E7,注記,"4"
"7311","08ND683-7311-0005","12.8","0","0",E7,注記,"4"
"7311","08ND683-7311-0006","13.8","0","0",E7,注記,"4"
"7311","08ND683-7311-0007","14.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0001","9.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0002","12.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0004","11.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0006","10.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0008","10.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0010","9.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0012","11.6","0","0",E7,注記,"4"
"7312","08ND683-7312-0014","12.6","0","0",E7,注記,"4"
"7312","08ND683-7312-0016","8.4","0","0",E7,注記,"4"
"7312","08ND683-7312-0018","8.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0020","6.6","0","0",E7,注記,"4"
"7312","08ND683-7312-0022","8.4","0","0",E7,注記,"4"
"7312","08ND683-7312-0024","15.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0025","14.5","0","0",E7,注記,"4"
"7312","08ND683-7312-0026","9.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0027","19.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0028","12.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0029","11.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0030","6.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0031","9.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0032","10.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0033","12.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0034","8.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0035","10.6","0","0",E7,注記,"4"
"7312","08ND683-7312-0036","9.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0037","5.4","0","0",E7,注記,"4"
"7312","08ND683-7312-0038","6.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0039","6.4","0","0",E7,注記,"4"
"7312","08ND683-7312-0040","6.5","0","0",E7,注記,"4"
"7312","08ND683-7312-0041","6.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0042","7.6","0","0",E7,注記,"4"
"7312","08ND683-7312-0043","8.8","0","0",E7,注記,"4"
"7312","08ND683-7312-0044","22.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0045","27.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0046","7.0","0","0",E7,注記,"4"
"7312","08ND683-7312-0047","6.8","0","0",E7,注記,"4"
"7312","08ND683-7312-0048","9.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0049","15.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0050","18.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0051","7.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0052","7.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0053","7.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0054","11.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0055","14.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0056","7.4","0","0",E7,注記,"4"
"7312","08ND683-7312-0057","7.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0058","7.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0059","10.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0060","10.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0061","7.5","0","0",E7,注記,"4"
"7312","08ND683-7312-0062","14.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0063","5.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0064","6.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0065","5.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0066","7.6","0","0",E7,注記,"4"
"7312","08ND683-7312-0067","7.6","0","0",E7,注記,"4"
"7312","08ND683-7312-0068","9.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0069","7.8","0","0",E7,注記,"4"
"7312","08ND683-7312-0070","7.5","0","0",E7,注記,"4"
"7312","08ND683-7312-0071","7.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0072","7.5","0","0",E7,注記,"4"
"7312","08ND683-7312-0073","7.6","0","0",E7,注記,"4"
"7312","08ND683-7312-0074","8.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0075","7.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0076","10.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0077","9.5","0","0",E7,注記,"4"
"7312","08ND683-7312-0078","12.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0079","8.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0080","8.4","0","0",E7,注記,"4"
"7312","08ND683-7312-0081","8.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0082","8.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0083","8.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0084","11.7","0","0",E7,注記,"4"
"7312","08ND683-7312-0085","11.2","0","0",E7,注記,"4"
"7312","08ND683-7312-0086","5.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0087","19.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0088","7.4","0","0",E7,注記,"4"
"7312","08ND683-7312-0089","8.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0090","7.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0091","10.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0092","10.6","0","0",E7,注記,"4"
"7312","08ND683-7312-0093","8.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0094","9.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0095","9.4","0","0",E7,注記,"4"
"7312","08ND683-7312-0096","9.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0097","9.6","0","0",E7,注記,"4"
"7312","08ND683-7312-0098","17.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0099","9.8","0","0",E7,注記,"4"
"7312","08ND683-7312-0100","9.1","0","0",E7,注記,"4"
"7312","08ND683-7312-0101","9.5","0","0",E7,注記,"4"
"7312","08ND683-7312-0102","12.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0103","9.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0104","8.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0105","9.3","0","0",E7,注記,"4"
"7312","08ND683-7312-0106","11.0","0","0",E7,注記,"4"
"7312","08ND683-7312-0107","9.6","0","0",E7,注記,"4"
"7312","08ND683-7312-0108","19.5","0","0",E7,注記,"4"
"7312","08ND683-7312-0109","19.0","0","0",E7,注記,"4"
"7312","08ND683-7312-0110","19.9","0","0",E7,注記,"4"
"7312","08ND683-7312-0111","17.0","0","0",E7,注記,"4"
